REGION_NAME	CHROMOSOME	START	STOP	LENGTH	BASES_PROBE_COVERAGE	FRAC_PROBE_COVERAGE	BASES_ESTIMATED_COVERAGE	FRAC_ESTIMATED_COVERAGE	BASES_W_NO_PROBE_COV	BASES_W_NO_PROBE_COV_DUE_TO_N	BASES_W_NO_PROBE_COV_DUE_TO_REPEATS	BASES_W_NO_EST_COV	BASES_W_NO_EST_COV_DUE_TO_N	BASES_W_NO_EST_COV_DUE_TO_REPEATS
chrC07:42076199-42076578	chrC07	42076199	42076578	379	  379	1.000	  379	1.000	0	0	0	0	0	0
chrC07:42076657-42077004	chrC07	42076657	42077004	347	  347	1.000	  347	1.000	0	0	0	0	0	0
chrC07:42077076-42077207	chrC07	42077076	42077207	131	  131	1.000	  131	1.000	0	0	0	0	0	0
chrC07:42077284-42077384	chrC07	42077284	42077384	100	  100	1.000	  100	1.000	0	0	0	0	0	0
chrC07:42077480-42077539	chrC07	42077460	42077560	100	  100	1.000	  100	1.000	0	0	0	0	0	0
chrC07:42077652-42077723	chrC07	42077638	42077738	100	  100	1.000	  100	1.000	0	0	0	0	0	0
chrC07:42077820-42077963	chrC07	42077820	42077963	143	  143	1.000	  143	1.000	0	0	0	0	0	0
chrC07:42078100-42078171	chrC07	42078086	42078186	100	  100	1.000	  100	1.000	0	0	0	0	0	0
chrC07:42078269-42078401	chrC07	42078269	42078401	132	  132	1.000	  132	1.000	0	0	0	0	0	0
chrC07:42078490-42078583	chrC07	42078487	42078587	100	  100	1.000	  100	1.000	0	0	0	0	0	0
chrC07:42691910-42691951	chrC07	42691881	42691981	100	  100	1.000	  100	1.000	0	0	0	0	0	0
chrC07:42692033-42692118	chrC07	42692026	42692126	100	  100	1.000	  100	1.000	0	0	0	0	0	0
chrC07:42692236-42692314	chrC07	42692225	42692325	100	   79	0.790	  100	1.000	21	0	0	0	0	0
chrC07:42692407-42692482	chrC07	42692395	42692495	100	  100	1.000	  100	1.000	0	0	0	0	0	0
chrC07:42692567-42692613	chrC07	42692540	42692640	100	   97	0.970	  100	1.000	3	0	0	0	0	0
chrC07:42692692-42693003	chrC07	42692692	42693003	311	  301	0.968	  311	1.000	10	0	0	0	0	0
chrC07:42693094-42693294	chrC07	42693094	42693294	200	  200	1.000	  200	1.000	0	0	0	0	0	0
chrC07:42693375-42693614	chrC07	42693375	42693614	239	  239	1.000	  239	1.000	0	0	0	0	0	0
chrC07:42693698-42693815	chrC07	42693698	42693815	117	  117	1.000	  117	1.000	0	0	0	0	0	0
chrC07:42693910-42694019	chrC07	42693910	42694019	109	  109	1.000	  109	1.000	0	0	0	0	0	0
chrC07:42694091-42694240	chrC07	42694091	42694240	149	  149	1.000	  149	1.000	0	0	0	0	0	0
chrC07:42694315-42694470	chrC07	42694315	42694470	155	  134	0.865	  155	1.000	21	0	0	0	0	0
chrC07:42694560-42694676	chrC07	42694560	42694676	116	  116	1.000	  116	1.000	0	0	0	0	0	0
chrC07:42694788-42694994	chrC07	42694788	42694994	206	  180	0.874	  206	1.000	26	0	0	0	0	0
chrC07:42695073-42695216	chrC07	42695073	42695216	143	   96	0.671	  143	1.000	47	0	0	0	0	0
chrC07:43707334-43708000	chrC07	43707334	43708000	666	  666	1.000	  666	1.000	0	0	0	0	0	0
chrC07:43708080-43708186	chrC07	43708080	43708186	106	  105	0.991	  106	1.000	1	0	0	0	0	0
chrC07:43708306-43708377	chrC07	43708292	43708392	100	  100	1.000	  100	1.000	0	0	0	0	0	0
chrC07_random:2192003-2192111	chrC07_random	2192003	2192111	108	  108	1.000	  108	1.000	0	0	0	0	0	0
chrC07_random:2192225-2192328	chrC07_random	2192225	2192328	103	  103	1.000	  103	1.000	0	0	0	0	0	0
chrC07_random:2193059-2193100	chrC07_random	2193030	2193130	100	   98	0.980	  100	1.000	2	0	0	0	0	0
chrC07_random:2193170-2193211	chrC07_random	2193141	2193241	100	   92	0.920	  100	1.000	8	0	0	0	0	0
chrC07_random:2193596-2193695	chrC07_random	2193596	2193696	100	  100	1.000	  100	1.000	0	0	0	0	0	0
chrC07_random:2194224-2194288	chrC07_random	2194206	2194306	100	  100	1.000	  100	1.000	0	0	0	0	0	0
chrC07_random:2194366-2194444	chrC07_random	2194355	2194455	100	  100	1.000	  100	1.000	0	0	0	0	0	0
chrC07_random:2195324-2195508	chrC07_random	2195324	2195508	184	  148	0.804	  184	1.000	36	0	0	0	0	0
chrC07_random:2928034-2928666	chrC07_random	2928034	2928666	632	  566	0.896	  632	1.000	66	0	0	0	0	0
chrC07_random:2929353-2930345	chrC07_random	2929353	2930345	992	  960	0.968	  992	1.000	32	0	0	0	0	0
chrC08:474635-475246	chrC08	474635	475246	611	  611	1.000	  611	1.000	0	0	0	0	0	0
chrC08:475799-476508	chrC08	475799	476508	709	  709	1.000	  709	1.000	0	0	0	0	0	0
chrC08:476574-476798	chrC08	476574	476798	224	  224	1.000	  224	1.000	0	0	0	0	0	0
chrC08:476872-477184	chrC08	476872	477184	312	  312	1.000	  312	1.000	0	0	0	0	0	0
chrC08:5642627-5643094	chrC08	5642627	5643094	467	  467	1.000	  467	1.000	0	0	0	0	0	0
chrC08:9757585-9757940	chrC08	9757585	9757940	355	  323	0.910	  355	1.000	32	0	0	0	0	0
chrC08:9758159-9758723	chrC08	9758159	9758723	564	  533	0.945	  564	1.000	31	0	0	0	0	0
chrC08:9758818-9759063	chrC08	9758818	9759063	245	  245	1.000	  245	1.000	0	0	0	0	0	0
chrC08:9759169-9759446	chrC08	9759169	9759446	277	  277	1.000	  277	1.000	0	0	0	0	0	0
chrC08:9759551-9759725	chrC08	9759551	9759725	174	  174	1.000	  174	1.000	0	0	0	0	0	0
chrC08:10747019-10747883	chrC08	10747019	10747883	864	  864	1.000	  864	1.000	0	0	0	0	0	0
chrC08:10747956-10748326	chrC08	10747956	10748326	370	  370	1.000	  370	1.000	0	0	0	0	0	0
chrC08:10748438-10748791	chrC08	10748438	10748791	353	  353	1.000	  353	1.000	0	0	0	0	0	0
chrC08:14665661-14665749	chrC08	14665655	14665755	100	  100	1.000	  100	1.000	0	0	0	0	0	0
chrC08:14665878-14666083	chrC08	14665878	14666083	205	  205	1.000	  205	1.000	0	0	0	0	0	0
chrC08:14666169-14666232	chrC08	14666151	14666251	100	  100	1.000	  100	1.000	0	0	0	0	0	0
chrC08:14666342-14666401	chrC08	14666322	14666422	100	  100	1.000	  100	1.000	0	0	0	0	0	0
chrC08:14666640-14666739	chrC08	14666640	14666740	100	  100	1.000	  100	1.000	0	0	0	0	0	0
chrC08:14666818-14666911	chrC08	14666815	14666915	100	  100	1.000	  100	1.000	0	0	0	0	0	0
chrC08:14667291-14667427	chrC08	14667291	14667427	136	  136	1.000	  136	1.000	0	0	0	0	0	0
chrC08:14667497-14667630	chrC08	14667497	14667630	133	  133	1.000	  133	1.000	0	0	0	0	0	0
chrC08:14667692-14667818	chrC08	14667692	14667818	126	  126	1.000	  126	1.000	0	0	0	0	0	0
chrC08:16195807-16195893	chrC08	16195800	16195900	100	  100	1.000	  100	1.000	0	0	0	0	0	0
chrC08:16195972-16196025	chrC08	16195949	16196049	100	  100	1.000	  100	1.000	0	0	0	0	0	0
chrC08:16196122-16196174	chrC08	16196098	16196198	100	  100	1.000	  100	1.000	0	0	0	0	0	0
chrC08:16196254-16196321	chrC08	16196238	16196338	100	   38	0.380	  100	1.000	62	0	0	0	0	0
chrC08:16196402-16196457	chrC08	16196380	16196480	100	  100	1.000	  100	1.000	0	0	0	0	0	0
chrC08:16196528-16196659	chrC08	16196528	16196659	131	   49	0.374	  131	1.000	82	0	0	0	0	0
chrC08:18625860-18626070	chrC08	18625860	18626070	210	  210	1.000	  210	1.000	0	0	0	0	0	0
chrC08:18626183-18626323	chrC08	18626183	18626323	140	  140	1.000	  140	1.000	0	0	0	0	0	0
chrC08:18626411-18626683	chrC08	18626411	18626683	272	  191	0.702	  272	1.000	81	0	0	0	0	0
chrC08:18626925-18627046	chrC08	18626925	18627046	121	  121	1.000	  121	1.000	0	0	0	0	0	0
chrC08:18627175-18627318	chrC08	18627175	18627318	143	  143	1.000	  143	1.000	0	0	0	0	0	0
chrC08:18627542-18628021	chrC08	18627542	18628021	479	  477	0.996	  479	1.000	2	0	0	0	0	0
chrC08:18628097-18628147	chrC08	18628072	18628172	100	  100	1.000	  100	1.000	0	0	0	0	0	0
chrC08:18643991-18644201	chrC08	18643991	18644201	210	  210	1.000	  210	1.000	0	0	0	0	0	0
chrC08:18644314-18644454	chrC08	18644314	18644454	140	  140	1.000	  140	1.000	0	0	0	0	0	0
chrC08:18644542-18644644	chrC08	18644542	18644644	102	  102	1.000	  102	1.000	0	0	0	0	0	0
chrC08:18644714-18644813	chrC08	18644714	18644814	100	   78	0.780	  100	1.000	22	0	0	0	0	0
chrC08:18646465-18646586	chrC08	18646465	18646586	121	  121	1.000	  121	1.000	0	0	0	0	0	0
chrC08:18646765-18646819	chrC08	18646742	18646842	100	   47	0.470	  100	1.000	53	0	0	0	0	0
chrC08:18647057-18647485	chrC08	18647057	18647485	428	  426	0.995	  428	1.000	2	0	0	0	0	0
chrC08:18840051-18840596	chrC08	18840051	18840596	545	  545	1.000	  545	1.000	0	0	0	0	0	0
chrC08:18840752-18841014	chrC08	18840752	18841014	262	  262	1.000	  262	1.000	0	0	0	0	0	0
chrC08:18841473-18841497	chrC08	18841435	18841535	100	  100	1.000	  100	1.000	0	0	0	0	0	0
chrC08:19179675-19179773	chrC08	19179674	19179774	100	  100	1.000	  100	1.000	0	0	0	0	0	0
chrC08:19179807-19180080	chrC08	19179807	19180080	273	  273	1.000	  273	1.000	0	0	0	0	0	0
chrC08:19180550-19180758	chrC08	19180550	19180758	208	  208	1.000	  208	1.000	0	0	0	0	0	0
chrC08:19180884-19180984	chrC08	19180884	19180984	100	  100	1.000	  100	1.000	0	0	0	0	0	0
chrC08:19181299-19181536	chrC08	19181299	19181536	237	  237	1.000	  237	1.000	0	0	0	0	0	0
chrC08:19182593-19182998	chrC08	19182593	19182998	405	  405	1.000	  405	1.000	0	0	0	0	0	0
chrC08:19183463-19183671	chrC08	19183463	19183671	208	  208	1.000	  208	1.000	0	0	0	0	0	0
chrC08:19183800-19183900	chrC08	19183800	19183900	100	  100	1.000	  100	1.000	0	0	0	0	0	0
chrC08:19184224-19184461	chrC08	19184224	19184461	237	  237	1.000	  237	1.000	0	0	0	0	0	0
chrC08:19647559-19647673	chrC08	19647559	19647673	114	  114	1.000	  114	1.000	0	0	0	0	0	0
chrC08:19647761-19647857	chrC08	19647759	19647859	100	   50	0.500	  100	1.000	50	0	0	0	0	0
chrC08:19647942-19648143	chrC08	19647942	19648143	201	  201	1.000	  201	1.000	0	0	0	0	0	0
chrC08:19648230-19648291	chrC08	19648211	19648311	100	  100	1.000	  100	1.000	0	0	0	0	0	0
chrC08:19648371-19648641	chrC08	19648371	19648641	270	  270	1.000	  270	1.000	0	0	0	0	0	0
chrC08:19648744-19648795	chrC08	19648720	19648820	100	  100	1.000	  100	1.000	0	0	0	0	0	0
chrC08:19649525-19649955	chrC08	19649525	19649955	430	  430	1.000	  430	1.000	0	0	0	0	0	0
chrC08:20522798-20523725	chrC08	20522798	20523725	927	  909	0.981	  927	1.000	18	0	0	0	0	0
chrC08:20524019-20524860	chrC08	20524019	20524860	841	  725	0.862	  841	1.000	116	0	0	0	0	0
chrC08:20524941-20525047	chrC08	20524941	20525047	106	   38	0.358	  106	1.000	68	0	0	0	0	0
chrC08:20525124-20525180	chrC08	20525102	20525202	100	   93	0.930	  100	1.000	7	0	0	0	0	0
chrC08:20525265-20525418	chrC08	20525265	20525418	153	  153	1.000	  153	1.000	0	0	0	0	0	0
chrC08:20525503-20526372	chrC08	20525503	20526372	869	  731	0.841	  869	1.000	138	0	0	0	0	0
chrC08:20527084-20527476	chrC08	20527084	20527476	392	  392	1.000	  392	1.000	0	0	0	0	0	0
chrC08:20527529-20527578	chrC08	20527504	20527604	100	  100	1.000	  100	1.000	0	0	0	0	0	0
chrC08:20527729-20527771	chrC08	20527700	20527800	100	  100	1.000	  100	1.000	0	0	0	0	0	0
chrC08:20527903-20528033	chrC08	20527903	20528033	130	   64	0.492	  130	1.000	66	0	0	0	0	0
chrC08:20528122-20528953	chrC08	20528122	20528953	831	  701	0.844	  831	1.000	130	0	0	0	0	0
chrC08:21117541-21117713	chrC08	21117541	21117713	172	  172	1.000	  172	1.000	0	0	0	0	0	0
chrC08:21117804-21117995	chrC08	21117804	21117995	191	  191	1.000	  191	1.000	0	0	0	0	0	0
chrC08:21118087-21118185	chrC08	21118086	21118186	100	  100	1.000	  100	1.000	0	0	0	0	0	0
chrC08:21118243-21118362	chrC08	21118243	21118362	119	  119	1.000	  119	1.000	0	0	0	0	0	0
chrC08:21118426-21118492	chrC08	21118409	21118509	100	  100	1.000	  100	1.000	0	0	0	0	0	0
chrC08:21118597-21118749	chrC08	21118597	21118749	152	  152	1.000	  152	1.000	0	0	0	0	0	0
chrC08:21119046-21119105	chrC08	21119026	21119126	100	  100	1.000	  100	1.000	0	0	0	0	0	0
chrC08:21119276-21119372	chrC08	21119274	21119374	100	  100	1.000	  100	1.000	0	0	0	0	0	0
chrC08:21119510-21119574	chrC08	21119492	21119592	100	  100	1.000	  100	1.000	0	0	0	0	0	0
chrC08:21119758-21119791;chrC08:21119836-21119857	chrC08	21119725	21119897	172	  172	1.000	  172	1.000	0	0	0	0	0	0
chrC08:21119910-21120060	chrC08	21119910	21120060	150	  150	1.000	  150	1.000	0	0	0	0	0	0
chrC08:21120267-21120329	chrC08	21120248	21120348	100	  100	1.000	  100	1.000	0	0	0	0	0	0
chrC08:21120415-21120473	chrC08	21120394	21120494	100	  100	1.000	  100	1.000	0	0	0	0	0	0
chrC08:21120654-21120774	chrC08	21120654	21120774	120	  120	1.000	  120	1.000	0	0	0	0	0	0
chrC08:21120877-21120940	chrC08	21120859	21120959	100	  100	1.000	  100	1.000	0	0	0	0	0	0
chrC08:21121301-21121347	chrC08	21121274	21121374	100	  100	1.000	  100	1.000	0	0	0	0	0	0
chrC08:21121601-21121729	chrC08	21121601	21121729	128	  128	1.000	  128	1.000	0	0	0	0	0	0
chrC08:21121823-21121963	chrC08	21121823	21121963	140	  140	1.000	  140	1.000	0	0	0	0	0	0
chrC08:21122041-21122102	chrC08	21122022	21122122	100	  100	1.000	  100	1.000	0	0	0	0	0	0
chrC08:21122309-21122409	chrC08	21122309	21122409	100	  100	1.000	  100	1.000	0	0	0	0	0	0
chrC08:21122525-21122634	chrC08	21122525	21122634	109	  109	1.000	  109	1.000	0	0	0	0	0	0
chrC08:21122729-21122791	chrC08	21122710	21122810	100	  100	1.000	  100	1.000	0	0	0	0	0	0
chrC08:21122864-21122917	chrC08	21122841	21122941	100	  100	1.000	  100	1.000	0	0	0	0	0	0
chrC08:21395607-21395742	chrC08	21395607	21395742	135	  116	0.859	  135	1.000	19	0	0	0	0	0
chrC08:21395844-21395973	chrC08	21395844	21395973	129	   46	0.357	  129	1.000	83	0	0	0	0	0
chrC08:21396403-21397138	chrC08	21396403	21397138	735	  670	0.912	  735	1.000	65	0	0	0	0	0
chrC08:21766039-21766203	chrC08	21766039	21766203	164	  164	1.000	  164	1.000	0	0	0	0	0	0
chrC08:21766371-21766473	chrC08	21766371	21766473	102	  102	1.000	  102	1.000	0	0	0	0	0	0
chrC08:21766585-21766774	chrC08	21766585	21766774	189	  189	1.000	  189	1.000	0	0	0	0	0	0
chrC08:21766861-21766981	chrC08	21766861	21766981	120	  120	1.000	  120	1.000	0	0	0	0	0	0
chrC08:21767072-21767155	chrC08	21767064	21767164	100	  100	1.000	  100	1.000	0	0	0	0	0	0
chrC08:21767238-21767570	chrC08	21767238	21767570	332	  332	1.000	  332	1.000	0	0	0	0	0	0
chrC08:21767660-21767891	chrC08	21767660	21767891	231	  231	1.000	  231	1.000	0	0	0	0	0	0
chrC08:21767981-21768288	chrC08	21767981	21768288	307	  307	1.000	  307	1.000	0	0	0	0	0	0
chrC08:23797551-23797578	chrC08	23797515	23797615	100	   73	0.730	  100	1.000	27	0	0	0	0	0
chrC08:23797915-23798189	chrC08	23797915	23798189	274	  274	1.000	  274	1.000	0	0	0	0	0	0
chrC08:23798249-23798263	chrC08	23798206	23798306	100	  100	1.000	  100	1.000	0	0	0	0	0	0
chrC08:23798328-23798386	chrC08	23798307	23798407	100	  100	1.000	  100	1.000	0	0	0	0	0	0
chrC08:23798587-23798902	chrC08	23798587	23798902	315	  315	1.000	  315	1.000	0	0	0	0	0	0
chrC08:24426968-24427456	chrC08	24426968	24427456	488	  488	1.000	  488	1.000	0	0	0	0	0	0
chrC08:25509248-25510006	chrC08	25509248	25510006	758	  758	1.000	  758	1.000	0	0	0	0	0	0
chrC08:25835717-25836037	chrC08	25835717	25836037	320	  320	1.000	  320	1.000	0	0	0	0	0	0
chrC08:25839451-25840776	chrC08	25839451	25840776	1325	 1306	0.986	 1325	1.000	19	0	0	0	0	0
chrC08:26153924-26154058	chrC08	26153924	26154058	134	  134	1.000	  134	1.000	0	0	0	0	0	0
chrC08:26154134-26154249	chrC08	26154134	26154249	115	  115	1.000	  115	1.000	0	0	0	0	0	0
chrC08:26154758-26154977	chrC08	26154758	26154977	219	  199	0.909	  219	1.000	20	0	0	0	0	0
chrC08:27410509-27410759	chrC08	27410509	27410759	250	  250	1.000	  250	1.000	0	0	0	0	0	0
chrC08:27410968-27411047	chrC08	27410958	27411058	100	  100	1.000	  100	1.000	0	0	0	0	0	0
chrC08:27414107-27414258	chrC08	27414107	27414258	151	  151	1.000	  151	1.000	0	0	0	0	0	0
chrC08:27414406-27414493	chrC08	27414400	27414500	100	  100	1.000	  100	1.000	0	0	0	0	0	0
chrC08:27414643-27414673	chrC08	27414608	27414708	100	  100	1.000	  100	1.000	0	0	0	0	0	0
chrC08:27415081-27415106	chrC08	27415044	27415144	100	  100	1.000	  100	1.000	0	0	0	0	0	0
chrC08:27415223-27415629	chrC08	27415223	27415629	406	  406	1.000	  406	1.000	0	0	0	0	0	0
chrC08:28919993-28920930	chrC08	28919993	28920930	937	  644	0.687	  937	1.000	293	0	0	0	0	0
chrC08:28921032-28921083	chrC08	28921008	28921108	100	   95	0.950	  100	1.000	5	0	0	0	0	0
chrC08:28929663-28930600	chrC08	28929663	28930600	937	  645	0.688	  937	1.000	292	0	0	0	0	0
chrC08:28930702-28930786	chrC08	28930694	28930794	100	  100	1.000	  100	1.000	0	0	0	0	0	0
chrC08:29091016-29091219	chrC08	29091016	29091219	203	  203	1.000	  203	1.000	0	0	0	0	0	0
chrC08:29091312-29091425	chrC08	29091312	29091425	113	  113	1.000	  113	1.000	0	0	0	0	0	0
chrC08:29091514-29091622	chrC08	29091514	29091622	108	  108	1.000	  108	1.000	0	0	0	0	0	0
chrC08:29092948-29093029	chrC08	29092939	29093039	100	  100	1.000	  100	1.000	0	0	0	0	0	0
chrC08:29093130-29093337	chrC08	29093130	29093337	207	  207	1.000	  207	1.000	0	0	0	0	0	0
chrC08:29093449-29093469	chrC08	29093409	29093509	100	   95	0.950	  100	1.000	5	0	5	0	0	0
chrC08:29093594-29093767	chrC08	29093594	29093767	173	  173	1.000	  173	1.000	0	0	0	0	0	0
chrC08:29094248-29094379	chrC08	29094248	29094379	131	  131	1.000	  131	1.000	0	0	0	0	0	0
chrC08:29094592-29094846	chrC08	29094592	29094846	254	  254	1.000	  254	1.000	0	0	0	0	0	0
chrC08:29697781-29698007	chrC08	29697781	29698007	226	  134	0.593	  226	1.000	92	0	0	0	0	0
chrC08:29699444-29699525	chrC08	29699435	29699535	100	   87	0.870	  100	1.000	13	0	0	0	0	0
chrC08:29699833-29699894	chrC08	29699814	29699914	100	  100	1.000	  100	1.000	0	0	0	0	0	0
chrC08:29700116-29700152	chrC08	29700084	29700184	100	  100	1.000	  100	1.000	0	0	0	0	0	0
chrC08:29707877-29707999	chrC08	29707877	29707999	122	  105	0.861	  122	1.000	17	0	0	0	0	0
chrC08:29708081-29708122	chrC08	29708052	29708152	100	   92	0.920	  100	1.000	8	0	0	0	0	0
chrC08:29708199-29708240	chrC08	29708170	29708270	100	   99	0.990	  100	1.000	1	0	0	0	0	0
chrC08:29708317-29708511	chrC08	29708317	29708511	194	  114	0.588	  194	1.000	80	0	0	0	0	0
chrC08:29772248-29772364	chrC08	29772248	29772364	116	  116	1.000	  116	1.000	0	0	0	0	0	0
chrC08:29772460-29772810	chrC08	29772460	29772810	350	  350	1.000	  350	1.000	0	0	0	0	0	0
chrC08:29772956-29773021	chrC08	29772939	29773039	100	  100	1.000	  100	1.000	0	0	0	0	0	0
chrC08:29773146-29773872	chrC08	29773146	29773872	726	  726	1.000	  726	1.000	0	0	0	0	0	0
chrC08:29773992-29774062	chrC08	29773977	29774077	100	  100	1.000	  100	1.000	0	0	0	0	0	0
chrC08:29925684-29926857	chrC08	29925684	29926857	1173	 1173	1.000	 1173	1.000	0	0	0	0	0	0
chrC08:29927064-29927450	chrC08	29927064	29927450	386	  386	1.000	  386	1.000	0	0	0	0	0	0
chrC08:29927502-29927574	chrC08	29927488	29927588	100	  100	1.000	  100	1.000	0	0	0	0	0	0
chrC08:29927640-29927684	chrC08	29927612	29927712	100	  100	1.000	  100	1.000	0	0	0	0	0	0
chrC08:29927743-29927851	chrC08	29927743	29927851	108	  108	1.000	  108	1.000	0	0	0	0	0	0
chrC08:29927966-29928022	chrC08	29927944	29928044	100	  100	1.000	  100	1.000	0	0	0	0	0	0
chrC08:29928266-29928508	chrC08	29928266	29928508	242	  242	1.000	  242	1.000	0	0	0	0	0	0
chrC08:29929222-29929500	chrC08	29929222	29929500	278	  278	1.000	  278	1.000	0	0	0	0	0	0
chrC08:30514427-30514546	chrC08	30514427	30514546	119	  119	1.000	  119	1.000	0	0	0	0	0	0
chrC08:30514621-30514686	chrC08	30514604	30514704	100	  100	1.000	  100	1.000	0	0	0	0	0	0
chrC08:30514759-30514844	chrC08	30514752	30514852	100	  100	1.000	  100	1.000	0	0	0	0	0	0
chrC08:30514935-30515058	chrC08	30514935	30515058	123	  123	1.000	  123	1.000	0	0	0	0	0	0
chrC08:30515148-30515239	chrC08	30515144	30515244	100	  100	1.000	  100	1.000	0	0	0	0	0	0
chrC08:30515551-30515770	chrC08	30515551	30515770	219	  219	1.000	  219	1.000	0	0	0	0	0	0
chrC08:30515999-30516208	chrC08	30515999	30516208	209	  209	1.000	  209	1.000	0	0	0	0	0	0
chrC08:32101931-32102112	chrC08	32101931	32102112	181	  181	1.000	  181	1.000	0	0	0	0	0	0
chrC08:32102262-32102355	chrC08	32102259	32102359	100	  100	1.000	  100	1.000	0	0	0	0	0	0
chrC08:32102492-32102647	chrC08	32102492	32102647	155	  155	1.000	  155	1.000	0	0	0	0	0	0
chrC08:32103335-32103394	chrC08	32103315	32103415	100	  100	1.000	  100	1.000	0	0	0	0	0	0
chrC08:32103597-32103815	chrC08	32103597	32103815	218	  218	1.000	  218	1.000	0	0	0	0	0	0
chrC08:32103902-32104244	chrC08	32103902	32104244	342	  342	1.000	  342	1.000	0	0	0	0	0	0
chrC08:32104348-32104628	chrC08	32104348	32104628	280	  280	1.000	  280	1.000	0	0	0	0	0	0
chrC08:32995853-32996011	chrC08	32995853	32996011	158	  158	1.000	  158	1.000	0	0	0	0	0	0
chrC08:32996089-32996130	chrC08	32996060	32996160	100	  100	1.000	  100	1.000	0	0	0	0	0	0
chrC08:32996617-32996658	chrC08	32996588	32996688	100	  100	1.000	  100	1.000	0	0	0	0	0	0
chrC08:32996743-32996784	chrC08	32996714	32996814	100	  100	1.000	  100	1.000	0	0	0	0	0	0
chrC08:32996877-32996976	chrC08	32996877	32996977	100	  100	1.000	  100	1.000	0	0	0	0	0	0
chrC08:32997058-32997122	chrC08	32997040	32997140	100	  100	1.000	  100	1.000	0	0	0	0	0	0
chrC08:32997512-32997590	chrC08	32997501	32997601	100	  100	1.000	  100	1.000	0	0	0	0	0	0
chrC08:32998506-32998687	chrC08	32998506	32998687	181	  181	1.000	  181	1.000	0	0	0	0	0	0
chrC08:33816038-33816139	chrC08	33816038	33816139	101	   83	0.822	  101	1.000	18	0	0	0	0	0
chrC08:33816234-33816333	chrC08	33816234	33816334	100	  100	1.000	  100	1.000	0	0	0	0	0	0
chrC08:33816418-33816485	chrC08	33816402	33816502	100	  100	1.000	  100	1.000	0	0	0	0	0	0
chrC08:33816581-33816655	chrC08	33816568	33816668	100	   35	0.350	  100	1.000	65	0	0	0	0	0
chrC08:33816740-33816851	chrC08	33816740	33816851	111	   70	0.631	  111	1.000	41	0	0	0	0	0
chrC08:33816957-33817030	chrC08	33816944	33817044	100	  100	1.000	  100	1.000	0	0	0	0	0	0
chrC08:33817112-33817193	chrC08	33817103	33817203	100	  100	1.000	  100	1.000	0	0	0	0	0	0
chrC08:33817275-33817473	chrC08	33817275	33817473	198	  198	1.000	  198	1.000	0	0	0	0	0	0
chrC08:33817550-33817700	chrC08	33817550	33817700	150	   81	0.540	  150	1.000	69	0	0	0	0	0
chrC08:33817776-33817841	chrC08	33817759	33817859	100	   46	0.460	  100	1.000	54	0	0	0	0	0
chrC08:33818006-33818068	chrC08	33817987	33818087	100	   94	0.940	  100	1.000	6	0	0	0	0	0
chrC08:33818164-33818250	chrC08	33818157	33818257	100	  100	1.000	  100	1.000	0	0	0	0	0	0
chrC08:33818345-33818408	chrC08	33818327	33818427	100	  100	1.000	  100	1.000	0	0	0	0	0	0
chrC08:33818758-33818915	chrC08	33818758	33818915	157	  137	0.873	  157	1.000	20	0	0	0	0	0
chrC08:33818985-33819038	chrC08	33818962	33819062	100	  100	1.000	  100	1.000	0	0	0	0	0	0
chrC08:33903717-33903777	chrC08	33903697	33903797	100	  100	1.000	  100	1.000	0	0	0	0	0	0
chrC08:33903945-33904503	chrC08	33903945	33904503	558	  558	1.000	  558	1.000	0	0	0	0	0	0
chrC08:33904547-33904629	chrC08	33904538	33904638	100	  100	1.000	  100	1.000	0	0	0	0	0	0
chrC08:33906401-33906563	chrC08	33906401	33906563	162	  142	0.877	  162	1.000	20	0	0	0	0	0
chrC08:33906655-33906965	chrC08	33906655	33906965	310	  221	0.713	  310	1.000	89	0	0	0	0	0
chrC08:33907056-33907245	chrC08	33907056	33907245	189	  189	1.000	  189	1.000	0	0	0	0	0	0
chrC08:33907598-33907757	chrC08	33907598	33907757	159	  156	0.981	  159	1.000	3	0	0	0	0	0
chrC08:34361164-34361920	chrC08	34361164	34361920	756	  756	1.000	  756	1.000	0	0	0	0	0	0
chrC08:34362034-34362300	chrC08	34362034	34362300	266	  266	1.000	  266	1.000	0	0	0	0	0	0
chrC08:34362387-34362688	chrC08	34362387	34362688	301	  301	1.000	  301	1.000	0	0	0	0	0	0
chrC08:34362780-34362973	chrC08	34362780	34362973	193	  193	1.000	  193	1.000	0	0	0	0	0	0
chrC08:34363361-34363690	chrC08	34363361	34363690	329	  329	1.000	  329	1.000	0	0	0	0	0	0
